Tweet ID,text,attachments,author_id,context_annotations,conversation_id,created_at,entities,geo,in_reply_to_user_id,lang,referenced_tweets,followers_count,verified,entities_hashtags,retweet_count,reply_count,like_count,quote_count,total_engagements
593914294485520386,Bruce Jenner Is Moving Into A Secluded Malibu Mansion http://t.co/UPMyuXeU7Q http://t.co/DJm7zBY581,{'media_keys': ['3_593914294422609920']},23993734,,593914294485520386,2015-04-30 23:06:16+00:00,"{'urls': [{'start': 54, 'end': 76, 'url': 'http://t.co/UPMyuXeU7Q', 'expanded_url': 'http://bit.ly/1zvJ89C', 'display_url': 'bit.ly/1zvJ89C'}, {'start': 77, 'end': 99, 'url': 'http://t.co/DJm7zBY581', 'expanded_url': 'https://twitter.com/ELLEDECOR/status/593914294485520386/photo/1', 'display_url': 'pic.twitter.com/DJm7zBY581'}], 'annotations': [{'start': 0, 'end': 11, 'probability': 0.9966, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}, {'start': 39, 'end': 52, 'probability': 0.4837, 'type': 'Place', 'normalized_text': 'Malibu Mansion'}]}",,,en,,503074,True,,1,1,9,0,11
593914248260091904,@DaRUDEMAGAZINE you think is ok what Bruce Jenner is doing???,,1451139282,,593914248260091904,2015-04-30 23:06:05+00:00,"{'annotations': [{'start': 37, 'end': 48, 'probability': 0.9976, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'DaRUDEMAGAZINE', 'id': '3067412941'}]}",,3067412941,en,,150,False,,0,1,0,0,1
593914208175136768,What a coincidence that after Bruce Jenner came out trans now there's a show all about trans parents,,2218735933,,593914208175136768,2015-04-30 23:05:56+00:00,"{'annotations': [{'start': 30, 'end': 41, 'probability': 0.9976, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}]}",,,en,,427,False,,0,0,1,0,1
593914190970032128,#DVF Won't Apologize for #Photoshopping #BruceJenner Into a #WrapDress http://t.co/HozZzKtJiK via @Racked #wish #lifetime #happiness,,22301860,,593914190970032128,2015-04-30 23:05:52+00:00,"{'urls': [{'start': 71, 'end': 93, 'url': 'http://t.co/HozZzKtJiK', 'expanded_url': 'http://www.racked.com/2015/4/29/8515991/diane-von-furstenberg-bruce-jenner-instagram?utm_campaign=racked&utm_content=article%3Atop&utm_medium=social&utm_source=twitter', 'display_url': 'racked.com/2015/4/29/8515…'}], 'hashtags': [{'start': 0, 'end': 4, 'tag': 'DVF'}, {'start': 25, 'end': 39, 'tag': 'Photoshopping'}, {'start': 40, 'end': 52, 'tag': 'BruceJenner'}, {'start': 60, 'end': 70, 'tag': 'WrapDress'}, {'start': 106, 'end': 111, 'tag': 'wish'}, {'start': 112, 'end': 121, 'tag': 'lifetime'}, {'start': 122, 'end': 132, 'tag': 'happiness'}], 'mentions': [{'start': 98, 'end': 105, 'username': 'racked', 'id': '1024030871077249024'}]}",,,en,,211,False,"['DVF', 'Photoshopping', 'BruceJenner', 'WrapDress', 'wish', 'lifetime', 'happiness']",0,0,0,0,0
593914165300867072,"RT @ArianaGrande: bruce jenner is beautiful💕 we all need to commit to making this world a more loving, supportive, SAFE /non judgemental pl…",,2959078626,,593914165300867072,2015-04-30 23:05:46+00:00,"{'annotations': [{'start': 18, 'end': 29, 'probability': 0.9939, 'type': 'Person', 'normalized_text': 'bruce jenner'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'ArianaGrande', 'id': '34507480'}]}",,,en,[<ReferencedTweet id=591826599235825665 type=retweeted],416,False,,34199,0,0,0,34199
593914159063961600,"RT @TVGuide: Pour out a bowl! Bruce Jenner is still a member of #TeamWheaties, says @GeneralMills http://t.co/SJAcVVDrI1 http://t.co/XZBa6N…",,343496793,,593914159063961600,2015-04-30 23:05:44+00:00,"{'urls': [{'start': 98, 'end': 120, 'url': 'http://t.co/SJAcVVDrI1', 'expanded_url': 'http://tvgd.co/1GKamIU', 'display_url': 'tvgd.co/1GKamIU'}], 'hashtags': [{'start': 64, 'end': 77, 'tag': 'TeamWheaties'}], 'annotations': [{'start': 30, 'end': 41, 'probability': 0.999, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'TVGuide', 'id': '11350892'}, {'start': 84, 'end': 97, 'username': 'GeneralMills', 'id': '280557152'}]}",,,en,[<ReferencedTweet id=593905507234148352 type=retweeted],1969,False,['TeamWheaties'],19,0,0,0,19
593914158283894784,I thought I could at least watch clips from the Daytime Emmy Awards on tv on #AccessHollywood. Nope. They just keep mentioning Bruce Jenner.,,20273892,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000621634', 'name': 'Access Hollywood', 'description': 'This long-running entertainment-focused show is heavy on celebrity gossip and behind-the-scenes stories in Hollywood. A team of correspondents presents stories and celebrity interviews, all focused on the latest happenings in the entertainment industry. The show often features reports originating from the red carpet at major award shows, movie premieres and other key Hollywood events.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029523569', 'name': '2014 Daytime Emmy Awards'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10032856640', 'name': 'Emmy Awards 2014'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10032856649', 'name': 'Emmy Awards 2014'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10036630047', 'name': '2015 Daytime Emmy Awards'}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '10037160470', 'name': 'Access Hollywood'}}]",593914158283894784,2015-04-30 23:05:44+00:00,"{'hashtags': [{'start': 77, 'end': 93, 'tag': 'AccessHollywood'}], 'annotations': [{'start': 44, 'end': 66, 'probability': 0.4685, 'type': 'Other', 'normalized_text': 'the Daytime Emmy Awards'}, {'start': 127, 'end': 138, 'probability': 0.9978, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}]}",,,en,,41,False,['AccessHollywood'],0,0,0,0,0
593914143784206336,RT @LoveChildd_: I never got to watch the Bruce Jenner interview. I wonder where I can watch it,,3044787196,,593914143784206336,2015-04-30 23:05:40+00:00,"{'annotations': [{'start': 42, 'end': 53, 'probability': 0.9801, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'LoveChildd_', 'id': '234542102'}]}",,,en,[<ReferencedTweet id=593912626800918529 type=retweeted],24,False,,1,0,0,0,1
593914142496583681,RT @RedCowHills: Bruce Jenner says he's 'a woman for all intents and purposes' - RedCowHills http://t.co/vFPRN6nNkx via @RedCowHills,,3044787196,,593914142496583681,2015-04-30 23:05:40+00:00,"{'urls': [{'start': 93, 'end': 115, 'url': 'http://t.co/vFPRN6nNkx', 'expanded_url': 'http://redcowhills.com/bruce-jenner-says-hes-a-woman-for-all-intents-and-purposes/', 'display_url': 'redcowhills.com/bruce-jenner-s…'}], 'annotations': [{'start': 17, 'end': 28, 'probability': 0.9981, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'RedCowHills', 'id': '607752597'}, {'start': 120, 'end': 132, 'username': 'RedCowHills', 'id': '607752597'}]}",,,en,[<ReferencedTweet id=593909575918755843 type=retweeted],24,False,,2,0,0,0,2
593914141607403522,RT @HuffingtonPost: Bruce Jenner's ex-wives show their support  http://t.co/sdbfcVmbBK http://t.co/fDsZoIcX7R,{'media_keys': ['3_593907755875991552']},3044787196,,593914141607403522,2015-04-30 23:05:40+00:00,"{'urls': [{'start': 64, 'end': 86, 'url': 'http://t.co/sdbfcVmbBK', 'expanded_url': 'http://huff.to/1JVqUyc', 'display_url': 'huff.to/1JVqUyc'}, {'start': 87, 'end': 109, 'url': 'http://t.co/fDsZoIcX7R', 'expanded_url': 'https://twitter.com/HuffingtonPost/status/593907755972440064/photo/1', 'display_url': 'pic.twitter.com/fDsZoIcX7R'}], 'annotations': [{'start': 20, 'end': 31, 'probability': 0.9979, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'HuffingtonPost', 'id': '854402779879804928'}]}",,,en,[<ReferencedTweet id=593907755972440064 type=retweeted],24,False,,68,0,0,0,68
593914139183054850,"RT @TrevorProject: Watch Abbe Land talk about The Trevor Project and the amazing support for #BruceJenner @GMA
http://t.co/PjPIlgIiiv",,3044787196,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000607582', 'name': 'Good Morning America', 'description': ""Co-anchors report the morning's top headlines from a set in Times Square. The show features a combination of breaking news, interviews, in-depth reporting and weather. The program covers important issues with key figures from around the world and a wide spectrum of topics, including medicine, finance, consumer issues, computer technology, education and gardening.""}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028414765', 'name': 'Good Morning America'}}]",593914139183054850,2015-04-30 23:05:39+00:00,"{'urls': [{'start': 111, 'end': 133, 'url': 'http://t.co/PjPIlgIiiv', 'expanded_url': 'http://ow.ly/MmfUg', 'display_url': 'ow.ly/MmfUg'}], 'hashtags': [{'start': 93, 'end': 105, 'tag': 'BruceJenner'}], 'annotations': [{'start': 25, 'end': 33, 'probability': 0.5304, 'type': 'Person', 'normalized_text': 'Abbe Land'}, {'start': 46, 'end': 63, 'probability': 0.2728, 'type': 'Organization', 'normalized_text': 'The Trevor Project'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'TrevorProject', 'id': '18916728'}, {'start': 106, 'end': 110, 'username': 'GMA', 'id': '22650211'}]}",,,en,[<ReferencedTweet id=593901497307570178 type=retweeted],24,False,['BruceJenner'],9,0,0,0,9
593914107599937537,Maybe you have the soul of a woman. Bruce Jenner touched on this a bit. https://t.co/4v1Oyib3Dw,,2400802642,,593914107599937537,2015-04-30 23:05:32+00:00,"{'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/4v1Oyib3Dw', 'expanded_url': 'https://twitter.com/lb_langa/status/593911318668779521', 'display_url': 'twitter.com/lb_langa/statu…'}], 'annotations': [{'start': 36, 'end': 47, 'probability': 0.9988, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}]}",,,en,[<ReferencedTweet id=593911318668779521 type=quoted],204,False,,0,0,0,0,0
593914075681193984,RT @MileyCyrus: 💖💖💖💖💖💖I LOOOOVE LOOOVE LOOOVE Bruce Jenner!!!!!!! 💖💖💖💖💖💖,,2255982157,,593914075681193984,2015-04-30 23:05:24+00:00,"{'annotations': [{'start': 52, 'end': 63, 'probability': 0.9946, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'MileyCyrus', 'id': '268414482'}]}",,,en,[<ReferencedTweet id=591801235008720897 type=retweeted],430,False,,14500,0,0,0,14500
593914054160199680,"RT @MadisonElleBeer: ""Everyone deserves to be loved for who they are."" - Bruce Jenner",,2477744588,,593914054160199680,2015-04-30 23:05:19+00:00,"{'annotations': [{'start': 73, 'end': 84, 'probability': 0.9967, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}], 'mentions': [{'start': 3, 'end': 19, 'username': 'madisonellebeer', 'id': '4735652810'}]}",,,en,[<ReferencedTweet id=592495233713065984 type=retweeted],1157,False,,5037,0,0,0,5037
593914048145686529,Bruce Jenner's Children Deliver SHOCKING News http://t.co/7FrdshdbR2,,2724933587,,593914048145686529,2015-04-30 23:05:18+00:00,"{'urls': [{'start': 46, 'end': 68, 'url': 'http://t.co/7FrdshdbR2', 'expanded_url': 'http://147vibes.com/?p=3894', 'display_url': '147vibes.com/?p=3894'}], 'annotations': [{'start': 0, 'end': 11, 'probability': 0.9975, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}]}",,,en,,1913,False,,0,0,0,0,0
593913946781790208,"RT @LeVelleMoton: Sadly, we live in a world that has shown more sympathy for Bruce Jenner's transformation than the Killing of unarmed Blac…",,3030077002,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10030762227', 'name': 'The Killing'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10035293078', 'name': 'The Killing'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10036183505', 'name': 'The Killing'}}]",593913946781790208,2015-04-30 23:04:53+00:00,"{'annotations': [{'start': 77, 'end': 88, 'probability': 0.9979, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}, {'start': 135, 'end': 138, 'probability': 0.9296, 'type': 'Person', 'normalized_text': 'Blac'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'LeVelleMoton', 'id': '60930320'}]}",,,en,[<ReferencedTweet id=593770711212236800 type=retweeted],566,False,,44,0,0,0,44
593913904494940160,RT @HuffingtonPost: Bruce Jenner's ex-wives show their support  http://t.co/sdbfcVmbBK http://t.co/fDsZoIcX7R,{'media_keys': ['3_593907755875991552']},189320354,,593913904494940160,2015-04-30 23:04:43+00:00,"{'urls': [{'start': 64, 'end': 86, 'url': 'http://t.co/sdbfcVmbBK', 'expanded_url': 'http://huff.to/1JVqUyc', 'display_url': 'huff.to/1JVqUyc'}, {'start': 87, 'end': 109, 'url': 'http://t.co/fDsZoIcX7R', 'expanded_url': 'https://twitter.com/HuffingtonPost/status/593907755972440064/photo/1', 'display_url': 'pic.twitter.com/fDsZoIcX7R'}], 'annotations': [{'start': 20, 'end': 31, 'probability': 0.9979, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'HuffingtonPost', 'id': '854402779879804928'}]}",,,en,[<ReferencedTweet id=593907755972440064 type=retweeted],59,False,,68,0,0,0,68
593913892662829056,RT @HuffingtonPost: Bruce Jenner's ex-wives show their support  http://t.co/sdbfcVmbBK http://t.co/fDsZoIcX7R,{'media_keys': ['3_593907755875991552']},2767598818,,593913892662829056,2015-04-30 23:04:41+00:00,"{'urls': [{'start': 64, 'end': 86, 'url': 'http://t.co/sdbfcVmbBK', 'expanded_url': 'http://huff.to/1JVqUyc', 'display_url': 'huff.to/1JVqUyc'}, {'start': 87, 'end': 109, 'url': 'http://t.co/fDsZoIcX7R', 'expanded_url': 'https://twitter.com/HuffingtonPost/status/593907755972440064/photo/1', 'display_url': 'pic.twitter.com/fDsZoIcX7R'}], 'annotations': [{'start': 20, 'end': 31, 'probability': 0.9979, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'HuffingtonPost', 'id': '854402779879804928'}]}",,,en,[<ReferencedTweet id=593907755972440064 type=retweeted],228,False,,68,0,0,0,68
593913781455036417,"Matsiyata!😱""@HuffingtonPost: Bruce Jenner's ex-wives show their support  http://t.co/C15iW1cob4 http://t.co/q9bhAoHIzz""",{'media_keys': ['3_593907755875991552']},533381243,,593913781455036417,2015-04-30 23:04:14+00:00,"{'urls': [{'start': 73, 'end': 95, 'url': 'http://t.co/C15iW1cob4', 'expanded_url': 'http://huff.to/1JVqUyc', 'display_url': 'huff.to/1JVqUyc'}, {'start': 96, 'end': 118, 'url': 'http://t.co/q9bhAoHIzz', 'expanded_url': 'https://twitter.com/HuffingtonPost/status/593907755972440064/photo/1', 'display_url': 'pic.twitter.com/q9bhAoHIzz'}], 'annotations': [{'start': 30, 'end': 41, 'probability': 0.9956, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}], 'mentions': [{'start': 12, 'end': 27, 'username': 'HuffingtonPost', 'id': '854402779879804928'}]}",,,en,,4362,False,,0,0,0,0,0
593913730670428160,In the Afterglow of the Bruce Jenner Interview: So Where Do We Go From Here? http://t.co/WKJXUzZMdh,,2304107418,,593913730670428160,2015-04-30 23:04:02+00:00,"{'urls': [{'start': 77, 'end': 99, 'url': 'http://t.co/WKJXUzZMdh', 'expanded_url': 'http://fb.me/6lGb9wCiV', 'display_url': 'fb.me/6lGb9wCiV'}], 'annotations': [{'start': 24, 'end': 35, 'probability': 0.9845, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}]}",,,en,,155,False,,0,0,0,0,0
593913716745187328,Watch Bruce Jenner give parenting advice to Scott Disick on KUWTK: 'It's ... - http://t.co/fyQMz5rAw4 http://t.co/9sADsCVkk6,,53648424,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000283194', 'name': 'Keeping Up With the Kardashians', 'description': 'Life with the Kardashian family. \n\nPhoto via @KUWTK'}}]",593913716745187328,2015-04-30 23:03:59+00:00,"{'urls': [{'start': 79, 'end': 101, 'url': 'http://t.co/fyQMz5rAw4', 'expanded_url': 'http://mirror.co.uk', 'display_url': 'mirror.co.uk'}, {'start': 102, 'end': 124, 'url': 'http://t.co/9sADsCVkk6', 'expanded_url': 'http://bit.ly/1An5fKf', 'display_url': 'bit.ly/1An5fKf'}], 'annotations': [{'start': 6, 'end': 17, 'probability': 0.9951, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}, {'start': 44, 'end': 55, 'probability': 0.9947, 'type': 'Person', 'normalized_text': 'Scott Disick'}, {'start': 60, 'end': 64, 'probability': 0.3414, 'type': 'Person', 'normalized_text': 'KUWTK'}]}",,,en,,932,False,,0,0,0,0,0
593913686521192449,@misshapemistake I for one expected a lot more 'Bruce Jenner is a HIM' type jokes recently...,,1163485939,,593913062983340033,2015-04-30 23:03:51+00:00,"{'annotations': [{'start': 48, 'end': 59, 'probability': 0.9983, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'Misshapemistake', 'id': '85720299'}]}",,85720299,en,[<ReferencedTweet id=593913062983340033 type=replied_to],396,False,,0,0,0,0,0
593913680380715008,RT @RedCowHills: Bruce Jenner says he's 'a woman for all intents and purposes' - RedCowHills http://t.co/vFPRN6nNkx via @RedCowHills,,31748105,,593913680380715008,2015-04-30 23:03:50+00:00,"{'urls': [{'start': 93, 'end': 115, 'url': 'http://t.co/vFPRN6nNkx', 'expanded_url': 'http://redcowhills.com/bruce-jenner-says-hes-a-woman-for-all-intents-and-purposes/', 'display_url': 'redcowhills.com/bruce-jenner-s…'}], 'annotations': [{'start': 17, 'end': 28, 'probability': 0.9981, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'RedCowHills', 'id': '607752597'}, {'start': 120, 'end': 132, 'username': 'RedCowHills', 'id': '607752597'}]}",,,en,[<ReferencedTweet id=593909575918755843 type=retweeted],42866,False,,2,0,0,0,2
593913533995220992,RT @NewNowNext: .@JamesCorden dedicated some time on the @latelateshow to praise #BruceJenner's bravery: http://t.co/XRroQSJism http://t.co…,,65520623,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000280190', 'name': 'The Late Late Show With James Corden', 'description': 'Broadway, television and film star James Corden takes over the reins of the late-late-night franchise at CBS from fellow U.K. import Craig Ferguson. The British performer -- whose previous hosting gigs include five years of The Brit Awards -- puts his charm, warmth and creative instincts to use as he interviews celebrities and newsmakers, and hosts musical performances in his post-""Late Show"" time slot.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10036582775', 'name': 'The Late Late Show With James Corden'}}]",593913533995220992,2015-04-30 23:03:15+00:00,"{'urls': [{'start': 105, 'end': 127, 'url': 'http://t.co/XRroQSJism', 'expanded_url': 'http://logo.to/1DZDYho', 'display_url': 'logo.to/1DZDYho'}], 'hashtags': [{'start': 81, 'end': 93, 'tag': 'BruceJenner'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'NewNowNext', 'id': '46505391'}, {'start': 17, 'end': 29, 'username': 'jamescorden', 'id': '24677156'}, {'start': 57, 'end': 70, 'username': 'latelateshow', 'id': '2835962353'}]}",,,en,[<ReferencedTweet id=593913010474917888 type=retweeted],740,False,['BruceJenner'],1,0,0,0,1
593913527678738433,The Baltimore protestors made Bruce Jenner do it for Nepal #MindBlown,,1119780654,,593913527678738433,2015-04-30 23:03:14+00:00,"{'hashtags': [{'start': 59, 'end': 69, 'tag': 'MindBlown'}], 'annotations': [{'start': 4, 'end': 12, 'probability': 0.778, 'type': 'Place', 'normalized_text': 'Baltimore'}, {'start': 30, 'end': 41, 'probability': 0.9981, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}, {'start': 53, 'end': 57, 'probability': 0.9394, 'type': 'Place', 'normalized_text': 'Nepal'}]}",,,en,,38,False,['MindBlown'],0,0,0,0,0
593913485303484416,RT @HuffingtonPost: Bruce Jenner's ex-wives show their support  http://t.co/sdbfcVmbBK http://t.co/fDsZoIcX7R,{'media_keys': ['3_593907755875991552']},400373529,,593913485303484416,2015-04-30 23:03:03+00:00,"{'urls': [{'start': 64, 'end': 86, 'url': 'http://t.co/sdbfcVmbBK', 'expanded_url': 'http://huff.to/1JVqUyc', 'display_url': 'huff.to/1JVqUyc'}, {'start': 87, 'end': 109, 'url': 'http://t.co/fDsZoIcX7R', 'expanded_url': 'https://twitter.com/HuffingtonPost/status/593907755972440064/photo/1', 'display_url': 'pic.twitter.com/fDsZoIcX7R'}], 'annotations': [{'start': 20, 'end': 31, 'probability': 0.9979, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'HuffingtonPost', 'id': '854402779879804928'}]}",,,en,[<ReferencedTweet id=593907755972440064 type=retweeted],3097,False,,68,0,0,0,68
593913448771227648,RT @TMZ: Bruce Jenner's ex-wives are by his side... but where's Kris Jenner? http://t.co/ZXPisFv24p http://t.co/aSgZb83eni,{'media_keys': ['3_593896384643899392']},304443288,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029034853', 'name': 'TMZ'}}]",593913448771227648,2015-04-30 23:02:55+00:00,"{'urls': [{'start': 77, 'end': 99, 'url': 'http://t.co/ZXPisFv24p', 'expanded_url': 'http://tmz.me/qfNiJtY', 'display_url': 'tmz.me/qfNiJtY'}, {'start': 100, 'end': 122, 'url': 'http://t.co/aSgZb83eni', 'expanded_url': 'https://twitter.com/TMZ/status/593896384757112833/photo/1', 'display_url': 'pic.twitter.com/aSgZb83eni'}], 'annotations': [{'start': 9, 'end': 20, 'probability': 0.9976, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}, {'start': 64, 'end': 74, 'probability': 0.9932, 'type': 'Person', 'normalized_text': 'Kris Jenner'}], 'mentions': [{'start': 3, 'end': 7, 'username': 'TMZ', 'id': '16331010'}]}",,,en,[<ReferencedTweet id=593896384757112833 type=retweeted],146,False,,42,0,0,0,42
593913393511321600,I literally couldn't give less of a fuck about Bruce Jenner I don't get why he's on the news,,1581073704,,593913393511321600,2015-04-30 23:02:42+00:00,"{'annotations': [{'start': 47, 'end': 58, 'probability': 0.9974, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}]}",,,en,,624,False,,0,0,2,0,2
593913316994523136,Words cannot express my outrage. #stillhateful #Arrogant http://t.co/HV3TXpfyHt,,2987760679,,593913316994523136,2015-04-30 23:02:23+00:00,"{'urls': [{'start': 57, 'end': 79, 'url': 'http://t.co/HV3TXpfyHt', 'expanded_url': 'http://www.charismanews.com/opinion/in-the-line-of-fire/49376-it-s-not-hateful-to-say-bruce-jenner-is-not-a-woman', 'display_url': 'charismanews.com/opinion/in-the…'}], 'hashtags': [{'start': 33, 'end': 46, 'tag': 'stillhateful'}, {'start': 47, 'end': 56, 'tag': 'Arrogant'}]}",,,en,,307,False,"['stillhateful', 'Arrogant']",0,1,1,0,2
593913255912943616,Who Gives A Crap About Bruce Jenner's Pronouns? - As a member of the fractional minority of humans who has ever be... http://t.co/4dauymirUp,,2439401173,,593913255912943616,2015-04-30 23:02:09+00:00,"{'urls': [{'start': 118, 'end': 140, 'url': 'http://t.co/4dauymirUp', 'expanded_url': 'http://ow.ly/2Y5bo4', 'display_url': 'ow.ly/2Y5bo4'}], 'annotations': [{'start': 23, 'end': 34, 'probability': 0.9966, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}]}",,,en,,91,False,,0,0,0,0,0
593913222815703040,RT @HuffingtonPost: Bruce Jenner's ex-wives show their support  http://t.co/sdbfcVmbBK http://t.co/fDsZoIcX7R,{'media_keys': ['3_593907755875991552']},377577496,,593913222815703040,2015-04-30 23:02:01+00:00,"{'urls': [{'start': 64, 'end': 86, 'url': 'http://t.co/sdbfcVmbBK', 'expanded_url': 'http://huff.to/1JVqUyc', 'display_url': 'huff.to/1JVqUyc'}, {'start': 87, 'end': 109, 'url': 'http://t.co/fDsZoIcX7R', 'expanded_url': 'https://twitter.com/HuffingtonPost/status/593907755972440064/photo/1', 'display_url': 'pic.twitter.com/fDsZoIcX7R'}], 'annotations': [{'start': 20, 'end': 31, 'probability': 0.9979, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'HuffingtonPost', 'id': '854402779879804928'}]}",,,en,[<ReferencedTweet id=593907755972440064 type=retweeted],1526,False,,68,0,0,0,68
593913171292782592,Ok so E! Is talking about Bruce Jenner,,60750625,,593913171292782592,2015-04-30 23:01:49+00:00,"{'annotations': [{'start': 26, 'end': 37, 'probability': 0.9953, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}]}",,,en,,159,False,,0,0,0,0,0
593913144797454336,"Bruce Jenner: God's hope for you isn't to become a woman, but to be the man you were created to be. via @JimDenison http://t.co/I32umEKwQy",,248054023,,593913144797454336,2015-04-30 23:01:42+00:00,"{'urls': [{'start': 116, 'end': 138, 'url': 'http://t.co/I32umEKwQy', 'expanded_url': 'http://www.denisonforum.org/cultural-commentary/1542-what-should-the-church-say-to-bruce-jenner', 'display_url': 'denisonforum.org/cultural-comme…'}], 'annotations': [{'start': 0, 'end': 11, 'probability': 0.997, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}, {'start': 14, 'end': 16, 'probability': 0.7826, 'type': 'Other', 'normalized_text': 'God'}], 'mentions': [{'start': 104, 'end': 115, 'username': 'JimDenison', 'id': '87232739'}]}",,,en,,724,False,,0,0,0,0,0
593913144793243648,"Bruce Jenner: God's hope for you isn't to become a woman, but to be the man you were created to be. via @JimDenison http://t.co/XU3cQrgnSz",,64042696,,593913144793243648,2015-04-30 23:01:42+00:00,"{'urls': [{'start': 116, 'end': 138, 'url': 'http://t.co/XU3cQrgnSz', 'expanded_url': 'http://www.denisonforum.org/cultural-commentary/1542-what-should-the-church-say-to-bruce-jenner', 'display_url': 'denisonforum.org/cultural-comme…'}], 'annotations': [{'start': 0, 'end': 11, 'probability': 0.997, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}, {'start': 14, 'end': 16, 'probability': 0.7826, 'type': 'Other', 'normalized_text': 'God'}], 'mentions': [{'start': 104, 'end': 115, 'username': 'JimDenison', 'id': '87232739'}]}",,,en,,2213,False,,0,0,0,0,0
593913104150319104,ok I wish they would stfu about Bruce Jenner,,2674226412,,593913104150319104,2015-04-30 23:01:33+00:00,"{'annotations': [{'start': 32, 'end': 43, 'probability': 0.995, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}]}",,,en,,2153,False,,0,0,0,0,0
